AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,Zenith,AlbedoDaily,Ppv1,PrealL1,PrealL2,PrealL3,EMS_total_load,Day sin,Day cos,Week sin,Week cos,Year sin,Year cos,SinZenith,SinAzimuth
16.35,122.5,24.45,11.2,0.0,0.0,0.0,0.0,0.0,0.0,21.85,71.6,827.5,138.5,0.15,0.0,3200.0,1120.0,570.0,4890.0,-0.5000000000011864,0.8660254037837537,-0.8262387743155196,0.5633200580643192,-0.6039358173424415,0.7970329532277302,0.2666574588239974,0.0221116877728314
15.75,136.0,44.0,10.55,0.0,0.0,0.0,0.0,0.0,0.0,22.1,71.3,827.3,150.0,0.15,0.0,2260.0,730.0,500.0,3490.0,-0.2588190451089421,0.9659258262873477,-0.8045977797675409,0.5938201855723193,-0.6033643630714294,0.7974656389935609,-0.7148764296291646,-0.7904332067228887
14.9,163.5,45.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,72.5,827.0,158.0,0.15,0.0,1700.0,720.0,500.0,2920.0,-1.1925699057108643e-11,1.0,-0.78183148246812,0.6234898018586206,-0.6027925988057115,0.7978979150399232,0.7958240965274552,0.13675214880138925
15.0,-159.5,71.9,9.6,0.0,0.0,0.0,0.0,0.0,0.0,22.3,70.05,826.6,157.5,0.15,0.0,1560.0,730.0,500.0,2790.0,0.25881904509995945,0.9659258262897545,-0.7579717231446831,0.6522874112790158,-0.6022205248390472,0.7983297811447237,0.4080958218391593,-0.6603053891566091
15.4,-134.0,62.9,9.15,0.0,0.0,0.0,0.0,0.0,0.0,21.85,66.4,826.1,149.0,0.15,0.0,1510.0,580.0,430.0,2520.0,0.4999999999931328,0.8660254037884034,-0.7330518718305968,0.680172737770089,-0.601648141465355,0.7987612370860796,-0.9746486480944947,-0.8859248164599484
14.75,-121.5,38.45,8.3,0.0,0.0,0.0,0.0,0.0,0.0,21.0,65.4,825.7,137.5,0.15,0.0,1466.66666666667,644.444444444445,433.333333333333,2544.44444444444,0.7071067811772085,0.7071067811958865,-0.7071067811864117,0.7071067811866834,-0.6010754489787121,0.7991922826423186,-0.6669268310993051,-0.8532122467168191
13.75,-115.0,36.65,7.9,0.0,0.0,0.0,0.0,0.0,0.0,20.7,68.1,825.6,123.5,0.15,0.0,1510.0,650.0,440.0,2600.0,0.866025403782472,0.5000000000034064,-0.6801727377698074,0.7330518718308581,-0.6005024476733549,0.7996229175919796,-0.8293182549362247,-0.9454353340247703
13.25,-112.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,20.6,69.45,826.0,110.5,0.15,0.0,1740.0,560.0,430.0,2730.0,0.9659258262866842,0.25881904511141807,-0.6522874112787246,0.7579717231449337,-0.5999291378436327,0.8000531417138461,-0.5177826942789717,0.8899956043668333
13.1,-110.0,0.95,7.65,0.0,0.0,0.0,0.0,0.0,0.0,20.6,69.45,826.55,96.5,0.15,0.0,2440.0,820.0,640.0,3900.0,1.0,-6.287201966369022e-14,-0.6234898018583201,0.7818314824683594,-0.5993555197841898,0.800482954786811,0.7766764881502718,0.044242678085070965
14.4,-110.0,47.9,8.0,54.0,0.0,0.0,54.0,54.0,54.0,20.8,65.55,827.05,82.0,0.15,1700.0,1390.0,470.0,400.0,2260.0,0.965925826290418,-0.2588190450974835,-0.5938201855749373,0.8045977797656088,-0.5987815937896924,0.8009123565900802,0.31322878243308516,0.044242678085070965
18.85,-111.5,10.15,8.85,151.5,441.5,168.0,319.5,316.5,636.0,20.8,52.15,827.6,68.0,0.15,4690.0,1040.0,570.0,300.0,1910.0,0.8660254037896851,-0.49999999999091294,-0.5633200580640018,0.826238774315736,-0.5982073601550106,0.8013413469030369,-0.8979276806892913,0.9996478560364893
22.55,-114.5,0.0,9.8,106.5,851.5,498.5,604.5,599.5,947.5,21.2,44.3,827.9,54.5,0.15,21860.0,1950.0,570.0,300.0,2820.0,0.7071067811874093,-0.7071067811856857,-0.5320320765146038,0.8467241992287445,-0.5976328191751725,0.8017699255052759,-0.8879758383376634,-0.98589910388525
25.1,-120.5,3.4,9.9,171.5,814.0,614.0,786.0,781.0,962.5,21.5,38.3,827.65,40.5,0.15,9370.0,910.0,750.0,300.0,1960.0,0.5000000000056263,-0.8660254037811903,-0.5000000000012539,0.8660254037837147,-0.5970579711453637,0.8021980921766032,0.33415117684842055,-0.8998734008192355
26.9,-134.0,13.45,9.8,357.5,542.5,476.5,833.0,829.5,878.5,22.15,34.25,827.1,28.5,0.15,40140.0,1010.0,840.0,1510.0,3360.0,0.2588190451138941,-0.9659258262860209,-0.46726862827317067,0.8841153935045524,-0.5964828163609281,0.8026258466970368,-0.22375564018679642,-0.8859248164599484
27.5,-161.5,23.95,9.5,537.0,266.0,249.5,786.0,784.0,789.0,22.95,32.45,826.25,20.5,0.15,4240.0,1190.0,810.0,900.0,2900.0,2.5004721319308286e-12,-1.0,-0.4338837391164752,0.9009688679029406,-0.5959073551173669,0.8030531888468063,0.9968297942787993,0.9576638195442646
25.6,158.5,25.7,9.85,560.0,218.5,203.5,763.0,761.5,766.5,23.55,36.95,825.45,21.0,0.15,3810.0,1340.0,760.0,910.0,3010.0,-0.25881904509500747,-0.9659258262910815,-0.39989202432075943,0.9165622558695319,-0.5953315877103389,0.803480118406353,0.8366556385360561,0.9887068770501516
24.2,132.0,54.45,10.7,431.0,0.0,0.0,431.0,431.0,431.0,23.4,42.6,824.65,29.5,0.15,3870.0,1160.0,910.0,1000.0,3070.0,-0.499999999988693,-0.8660254037909667,-0.3653410243661961,0.9308737486442823,-0.59475551443566,0.8039066351563304,-0.9410314083429535,0.05308358714605824
25.25,120.0,39.85,10.7,474.5,0.0,0.0,474.5,474.5,474.5,23.0,40.1,823.9,42.5,0.15,5350.0,1000.0,740.0,1950.0,3690.0,-0.7071067811838732,-0.7071067811892219,-0.33027906195371487,0.9438833303088757,-0.5941791355893035,0.8043327388776041,-0.996086503119594,0.5806111842123143
25.45,114.0,52.4,10.9,273.0,0.0,0.0,273.0,273.0,273.0,23.95,40.1,823.7,55.5,0.15,4480.0,980.0,610.0,2070.0,3660.0,-0.8660254037799087,-0.5000000000078462,-0.2947551744116444,0.9555728057859124,-0.5936024514673994,0.8047584293512517,-0.8667595742607592,0.7849803886813105
23.65,111.5,76.3,11.75,77.5,0.0,0.0,77.5,77.5,77.5,25.55,47.35,823.95,69.5,0.15,2030.0,1700.0,1410.0,1010.0,4120.0,-0.9659258262891237,-0.258819045102314,-0.2588190451019892,0.9659258262892108,-0.593025462366235,0.8051837063585634,0.375523566896625,-0.9996478560364893
20.3,110.0,67.45,12.85,22.5,0.0,0.0,22.5,22.5,22.5,26.8,62.3,824.8,83.5,0.15,260.0,2310.0,890.0,1100.0,4300.0,-1.0,-5.0638162835253475e-12,-0.22252093395803302,0.9749279121814314,-0.5924481685822537,0.8056085696810414,0.9694556700786149,-0.044242678085070965
18.4,111.0,88.65,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,70.75,825.35,97.5,0.15,0.0,5050.0,2970.0,4880.0,12900.0,-0.965925826291745,0.25881904509253145,-0.1859116071633449,0.9825664732332068,-0.5918705704120101,0.8060330191004348,-0.11040222389190282,-0.8645514486106083
17.4,112.0,95.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,25.65,74.4,825.6,111.5,0.15,0.0,6955.55555555556,2311.11111111111,3977.77777777778,13244.4444444445,-0.8660254037849725,0.4999999999990754,-0.14904226617529745,0.9888308262252608,-0.5912926681523524,0.8064570543986035,-0.9996478560364893,-0.8899956043668333
17.1,116.0,83.65,12.5,0.0,0.0,0.0,0.0,0.0,0.0,24.9,74.15,825.85,125.0,0.15,0.0,5910.0,1660.0,2110.0,9680.0,-0.7071067811910344,0.7071067811820606,-0.1119644761047251,0.993712209893083,-0.5907144621001477,0.8068806753577218,-0.6160404591886565,0.23666139336428604
16.7,122.5,41.4,12.05,0.0,0.0,0.0,0.0,0.0,0.0,24.05,74.1,825.75,138.5,0.15,0.0,3150.0,880.0,1900.0,5930.0,-0.5000000000100661,0.8660254037786269,-0.07473009358652531,0.9972037971811726,-0.5901359525524648,0.8073038817601431,0.2666574588239974,0.0221116877728314
16.4,136.0,23.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,23.6,72.75,825.5,149.5,0.15,0.0,2200.0,680.0,550.0,3430.0,-0.25881904510479004,0.9659258262884602,-0.03739119427510296,0.9993007047884443,-0.5895571398065287,0.8077266733884335,-0.9626017830643233,-0.7904332067228887
16.4,163.0,0.25,11.3,0.0,0.0,0.0,0.0,0.0,0.0,23.6,71.45,825.2,157.5,0.15,0.0,1760.0,730.0,500.0,2990.0,-7.627160435119867e-12,1.0,-1.0895943478742667e-12,1.0,-0.58897802415972,0.8081490500253726,0.4080958218391593,-0.35491017584493534
16.5,-159.5,14.6,11.2,0.0,0.0,0.0,0.0,0.0,0.0,23.6,70.8,824.65,157.0,0.15,0.0,1670.0,620.0,460.0,2750.0,0.2588190450900555,0.9659258262924083,0.03739119427656073,0.9993007047883897,-0.5883986059095752,0.8085710114539529,-0.0795485428747221,-0.6603053891566091
16.7,-134.5,40.45,11.1,0.0,0.0,0.0,0.0,0.0,0.0,23.6,69.4,824.3,148.5,0.15,0.0,1570.0,520.0,410.0,2500.0,0.49999999999685546,0.8660254037862541,0.07473009358798002,0.9972037971810636,-0.5878188853537857,0.8089925574573804,-0.7480675320111867,-0.5551007648016929
16.35,-122.0,68.65,11.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45,70.55,824.0,137.5,0.15,0.0,1570.0,440.0,410.0,2420.0,0.7071067811802481,0.707106781192847,0.11196447610255962,0.9937122098933269,-0.5872388627901987,0.8094136878190745,-0.6669268310993051,-0.4987131538963941
15.7,-115.5,75.05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,73.5,824.2,123.5,0.15,0.0,1530.0,440.0,500.0,2470.0,0.8660254037846212,0.4999999999996837,0.14904226617673993,0.9888308262250433,-0.5866585385168165,0.809834402322668,-0.8293182549362247,-0.6734960211850264
15.8,-112.0,66.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,24.2,73.65,824.65,110.5,0.15,0.0,1740.0,630.0,500.0,2870.0,0.9659258262877968,0.258819045107266,0.1859116071612037,0.9825664732336119,-0.5860779128317962,0.8102547007520077,-0.5177826942789717,0.8899956043668333
15.4,-111.0,38.05,11.2,0.0,0.0,0.0,0.0,0.0,0.0,24.35,76.05,825.45,96.5,0.15,0.0,2240.0,870.0,670.0,3780.0,1.0,1.0190504586714385e-11,0.22252093395590847,0.9749279121819162,-0.5854969860334501,0.8106745828911537,0.7766764881502718,0.8645514486106083
15.85,-111.0,70.15,11.6,27.0,0.0,0.0,27.0,27.0,27.0,24.4,75.55,826.25,82.5,0.15,1850.0,1420.0,500.0,410.0,2330.0,0.9659258262893055,-0.25881904510163556,0.2588190451033983,0.9659258262888332,-0.5849157584202448,0.8110940485243803,0.730183859153167,0.8645514486106083
18.25,-112.0,51.35,12.1,169.0,0.0,0.0,169.0,169.0,169.0,24.15,67.45,826.9,68.5,0.15,9470.0,1250.0,600.0,330.0,2180.0,0.8660254037875358,-0.49999999999463557,0.294755174409562,0.9555728057865548,-0.5843342302908018,0.8115130974361758,-0.5769898687885426,0.8899956043668333
21.85,-115.0,10.75,12.2,222.5,529.0,313.0,535.5,532.0,764.5,23.8,54.15,827.0,54.5,0.15,20830.0,1100.0,610.0,300.0,2010.0,0.7071067811946596,-0.7071067811784355,0.3302790619550918,0.9438833303083939,-0.5837524019438506,0.8119317294112758,-0.8879758383376634,-0.9454353340247703
24.45,-121.0,0.0,12.1,126.0,900.0,679.0,805.5,799.5,993.5,23.9,46.05,826.7,41.0,0.15,37190.0,2170.0,760.0,1410.0,4340.0,0.5000000000019036,-0.8660254037833396,0.36534102436755406,0.9308737486437494,-0.5831702736784135,0.8123499442345302,-0.158622668804709,-0.9988152247235795
26.15,-134.0,0.75,12.2,152.0,907.0,793.0,944.5,939.0,1013.5,24.6,41.9,826.1,29.0,0.15,28300.0,1840.0,1900.0,1500.0,5240.0,0.258819045109742,-0.9659258262871333,0.3998920243187621,0.9165622558704033,-0.5825878457935284,0.8127677416911032,-0.6636338842129675,-0.8859248164599484
26.5,-161.5,19.45,11.9,504.0,339.5,317.5,821.5,819.5,825.0,25.35,40.25,825.25,21.0,0.15,8740.0,950.0,680.0,1400.0,3030.0,1.2753848738308904e-11,-1.0,0.43388373911778955,0.9009688679023077,-0.5820051185884335,0.8131851215663402,0.8366556385360561,0.9576638195442646
24.7,158.5,16.7,12.25,476.0,394.5,367.5,843.5,840.5,848.0,26.05,45.95,824.6,21.0,0.15,4740.0,1630.0,920.0,1500.0,4050.0,-0.25881904509915954,-0.9659258262899689,0.4672686282744604,0.8841153935038707,-0.5814220923625204,0.8136020836458009,0.8366556385360561,0.9887068770501516
22.95,132.5,27.15,13.15,551.0,146.0,127.0,678.0,677.0,693.0,26.15,54.15,824.05,29.5,0.15,4620.0,1030.0,800.0,2000.0,3830.0,-0.4999999999924156,-0.8660254037888174,0.4999999999993666,0.8660254037848043,-0.5808387674153348,0.8140186277152598,-0.9410314083429535,0.5253348137263215
23.85,120.5,93.1,13.3,54.5,0.0,0.0,54.5,54.5,54.5,27.0,51.7,822.75,42.5,0.15,350.0,920.0,940.0,300.0,2160.0,-0.7071067811869127,-0.7071067811861824,0.5320320765158391,0.8467241992279684,-0.5802551440465753,0.814434753560706,-0.996086503119594,0.8998734008192355
21.2,114.5,94.7,14.25,29.5,0.0,0.0,29.5,29.5,29.5,29.4,64.65,822.5,55.5,0.15,360.0,2590.0,530.0,1520.0,4640.0,-0.866025403782058,-0.5000000000041236,0.5633200580622012,0.8262387743169636,-0.5796712225560944,0.8148504609683441,-0.8667595742607592,0.98589910388525
17.7,112.0,92.1,14.7,24.5,0.0,0.0,24.5,24.5,24.5,31.55,82.75,823.25,69.5,0.15,260.0,2710.0,660.0,490.0,3860.0,-0.96592582628647,-0.258819045112218,0.593820185573184,0.8045977797669027,-0.5790870032438974,0.8152657497245928,0.375523566896625,-0.8899956043668333
16.45,111.0,72.05,14.3,20.0,0.0,0.0,20.0,20.0,20.0,31.45,87.5,823.55,83.5,0.15,50.0,2730.0,1000.0,430.0,4160.0,-1.0,-7.652776615365707e-13,0.6234898018594607,0.7818314824674499,-0.5785024864101427,0.8156806196160864,0.9694556700786149,-0.8645514486106083
15.6,111.0,97.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,33.2,93.9,825.55,97.5,0.15,0.0,6360.0,1990.0,3900.0,12250.0,-0.9659258262906324,0.2588190450966835,0.6522874112770729,0.7579717231463551,-0.5779176723551416,0.8160950704296744,-0.11040222389190282,-0.8645514486106083
15.25,112.5,97.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,34.15,97.45,826.2,111.5,0.15,0.0,6470.0,2220.0,2800.0,11490.0,-0.8660254037900992,0.49999999999019573,0.6801727377708767,0.7330518718298659,-0.5773325613793581,0.8165091019524214,-0.9996478560364893,-0.562441389066343
15.15,116.0,95.9,14.7,0.0,0.0,0.0,0.0,0.0,0.0,32.35,97.35,826.5,124.5,0.15,0.0,5220.0,1710.0,800.0,7730.0,-0.707106781187995,0.7071067811851002,0.7071067811874432,0.7071067811856518,-0.5767471537834087,0.8169227139716077,-0.9182768186539993,0.23666139336428604
14.9,122.5,96.8,14.4,0.0,0.0,0.0,0.0,0.0,0.0,30.9,96.45,826.6,138.0,0.15,0.0,2560.0,870.0,600.0,4030.0,-0.5000000000063435,0.8660254037807762,0.7330518718291146,0.6801727377716864,-0.5761614498680624,0.8173359062747287,-0.2280522595008612,0.0221116877728314
15.0,136.5,92.6,14.4,0.0,0.0,0.0,0.0,0.0,0.0,31.25,96.3,826.7,149.5,0.15,0.0,2030.0,820.0,600.0,3450.0,-0.258819045114694,0.9659258262858065,0.7579717231456347,0.6522874112779101,-0.5755754499341939,0.8177486786495288,-0.9626017830643233,-0.9873416682005692
15.1,163.0,70.3,14.5,0.0,0.0,0.0,0.0,0.0,0.0,31.7,96.15,826.7,157.5,0.15,0.0,1770.0,780.0,560.0,3110.0,-3.3286218131310894e-12,1.0,0.7818314824690294,0.62348980185748,-0.5749891542829692,0.8181610308838694,0.4080958218391593,-0.35491017584493534
15.05,-160.5,67.5,14.4,0.0,0.0,0.0,0.0,0.0,0.0,31.7,96.1,826.0,157.0,0.15,0.0,1744.44444444444,633.333333333333,500.0,2877.77777777778,0.25881904509420756,0.9659258262912959,0.8045977797662468,0.5938201855740727,-0.5744025632155673,0.8185729627659261,-0.0795485428747221,0.27517782837320115
14.9,-135.0,64.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,32.0,96.4,825.75,148.5,0.15,0.0,1650.0,740.0,530.0,2920.0,0.5000000000005781,0.8660254037841049,0.8262387743163414,0.5633200580631138,-0.573815677033365,0.818984474084058,-0.7480675320111867,-0.08836868610400143
15.05,-122.5,52.95,14.4,0.0,0.0,0.0,0.0,0.0,0.0,31.7,95.95,825.25,137.0,0.15,0.0,1570.0,520.0,520.0,2610.0,0.7071067811832875,0.7071067811898075,0.8467241992273807,0.5320320765167743,-0.5732284960378909,0.8193955646268398,-0.9425144545582509,-0.0221116877728314
15.1,-116.0,61.5,14.4,0.0,0.0,0.0,0.0,0.0,0.0,31.8,95.2,825.4,123.5,0.15,0.0,1550.0,640.0,500.0,2690.0,0.8660254037794946,0.5000000000085634,0.8660254037842521,0.5000000000003232,-0.5726410205308252,0.8198062341830629,-0.8293182549362247,-0.23666139336428604
15.0,-112.0,80.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,31.9,95.2,825.85,110.5,0.15,0.0,1744.44444444444,600.0,500.0,2844.44444444444,0.9659258262889093,0.25881904510311393,0.8841153935050545,0.4672686282722206,-0.5720532508139993,0.8202164825417346,-0.5177826942789717,0.8899956043668333
14.9,-111.0,67.4,14.1,0.0,0.0,0.0,0.0,0.0,0.0,31.9,94.95,826.3,96.5,0.15,0.0,2010.0,700.0,700.0,3410.0,1.0,5.891965964725608e-12,0.9009688679018284,0.4338837391187847,-0.5714651871893955,0.8206263094920788,0.7766764881502718,0.8645514486106083
15.3,-111.0,74.3,14.4,22.5,0.0,0.0,22.5,22.5,22.5,31.6,94.55,826.7,82.5,0.15,1380.0,1540.0,1260.0,400.0,3200.0,0.9659258262919592,-0.25881904509173154,0.9165622558699615,0.3998920243197745,-0.5708768299591476,0.8210357148235359,0.730183859153167,0.8645514486106083
16.65,-112.0,84.1,15.15,55.0,0.0,0.0,55.0,55.0,55.0,31.25,91.0,827.25,68.5,0.15,5700.0,1160.0,590.0,400.0,2150.0,0.8660254037853865,-0.4999999999983582,0.9308737486446749,0.3653410243651958,-0.5702881794255397,0.8214446983257628,-0.5769898687885426,0.8899956043668333
16.9,-115.0,78.4,15.0,129.0,0.0,0.0,129.0,129.0,129.0,30.45,88.65,827.8,54.5,0.15,6350.0,2020.0,750.0,400.0,3170.0,0.7071067811916201,-0.707106781181475,0.9438833303080291,0.3302790619561344,-0.5696992358910071,0.8218532597886332,-0.8879758383376634,-0.9454353340247703
16.6,-121.5,35.05,14.6,474.0,61.0,46.5,521.0,520.0,536.0,29.75,87.9,828.0,41.5,0.15,38800.0,1040.0,910.0,360.0,2310.0,0.5000000000107833,-0.8660254037782129,0.9555728057862292,0.2947551744106175,-0.5691099996581354,0.8222613990022377,-0.6125601529754698,-0.8532122467168191
17.2,-134.5,28.05,14.4,522.0,184.0,160.5,683.0,681.5,700.5,29.3,83.85,827.9,29.5,0.15,26750.0,1030.0,800.0,790.0,2620.0,0.25881904510558995,-0.9659258262882459,0.9659258262894889,0.2588190451009512,-0.5685204710296605,0.8226691157568837,-0.9410314083429535,-0.5551007648016929
17.3,-161.5,41.05,14.05,559.0,48.0,44.5,603.5,603.5,605.0,29.1,81.1,827.6,21.0,0.15,21960.0,1000.0,770.0,530.0,2300.0,8.455310116320128e-12,-1.0,0.9749279121816705,0.22252093395698533,-0.5679306503084687,0.8230764098430958,0.8366556385360561,0.9576638195442646
17.75,159.5,52.25,14.0,488.0,0.0,0.0,488.0,488.0,488.0,29.4,78.85,827.05,21.5,0.15,3290.0,1370.0,800.0,400.0,2570.0,-0.2588190451033116,-0.9659258262888564,0.9825664732334066,0.185911607162289,-0.5673405377975494,0.8234832810516479,0.47163900309419615,0.6603053891566091
17.7,133.0,78.75,14.0,200.0,0.0,0.0,200.0,200.0,200.0,29.6,79.2,826.5,30.0,0.15,3950.0,1440.0,690.0,400.0,2530.0,-0.4999999999961383,-0.8660254037866681,0.9888308262248787,0.14904226617783217,-0.5667501338001826,0.8238897291734344,-0.9880316240928618,0.8689657562142357
17.5,120.5,87.45,13.9,99.0,0.0,0.0,99.0,99.0,99.0,29.65,79.6,825.9,42.5,0.15,2750.0,1260.0,540.0,400.0,2200.0,-0.7071067811796624,-0.7071067811934326,0.9937122098932032,0.11196447610365723,-0.5661594386196573,0.8242957539996639,-0.996086503119594,0.8998734008192355
17.5,115.0,67.25,13.9,188.5,0.0,0.0,188.5,188.5,188.5,29.3,79.4,825.7,55.5,0.15,3000.0,1222.22222222222,577.777777777778,411.111111111111,2211.11111111111,-0.8660254037842072,-0.5000000000004009,0.9972037971812528,0.07473009358545368,-0.5655684525594591,0.8247013553217303,-0.8667595742607592,0.9454353340247703
17.4,112.0,60.25,13.8,129.5,0.0,0.0,129.5,129.5,129.5,29.15,79.8,825.8,69.5,0.15,3800.0,1960.0,800.0,520.0,3280.0,-0.9659258262875825,-0.2588190451080659,0.9993007047883484,0.037391194277664505,-0.564977175923223,0.8251065329312448,0.375523566896625,-0.8899956043668333
17.1,111.0,37.9,13.55,46.5,0.0,0.0,46.5,46.5,46.5,28.9,79.75,825.9,83.5,0.15,260.0,3020.0,790.0,3870.0,7680.0,-1.0,-1.1018654267914646e-11,1.0,1.495969237707243e-14,-0.5643856090147334,0.8255112866200367,0.9694556700786149,-0.8645514486106083
17.0,111.0,54.2,13.25,0.0,0.0,0.0,0.0,0.0,0.0,28.5,78.6,826.1,97.5,0.15,0.0,5911.11111111111,1988.88888888889,4233.33333333333,12133.3333333333,-0.9659258262895198,0.2588190451008356,0.9993007047883495,-0.03739119427763461,-0.5637937521379237,0.8259156161801527,-0.11040222389190282,-0.8645514486106083
16.7,113.0,76.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,28.6,79.6,826.55,111.5,0.15,0.0,5950.0,2160.0,1990.0,10100.0,-0.8660254037879499,0.49999999999391836,0.9972037971812551,-0.07473009358542385,-0.5632016055968764,0.8263195214038578,-0.9996478560364893,-0.09718190589320902
16.15,116.0,77.6,13.3,0.0,0.0,0.0,0.0,0.0,0.0,29.45,83.35,827.55,124.5,0.15,0.0,4890.0,1770.0,1620.0,8280.0,-0.7071067811952452,0.7071067811778499,0.9937122098932065,-0.11196447610362749,-0.5626091696958225,0.8267230020836345,-0.9182768186539993,0.23666139336428604
15.75,123.0,74.1,13.4,0.0,0.0,0.0,0.0,0.0,0.0,29.9,86.2,827.95,137.5,0.15,0.0,3340.0,1150.0,700.0,5190.0,-0.5000000000026208,0.8660254037829255,0.9888308262248832,-0.14904226617780258,-0.5620164447391423,0.827126058012184,-0.6669268310993051,-0.45990349068959124
15.6,136.5,88.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,29.8,87.85,828.0,149.5,0.15,0.0,2380.0,890.0,610.0,3880.0,-0.25881904511054193,0.965925826286919,0.9825664732334122,-0.1859116071622596,-0.5614234310313638,0.8275286889824253,-0.9626017830643233,-0.9873416682005692
15.2,163.0,84.3,13.6,0.0,0.0,0.0,0.0,0.0,0.0,29.45,90.1,827.9,157.0,0.15,0.0,2040.0,850.0,600.0,3490.0,-1.3581998419509165e-11,1.0,0.9749279121816772,-0.22252093395695616,-0.5608301288771641,0.8279308947874958,-0.0795485428747221,-0.35491017584493534
14.6,-160.5,76.75,13.3,0.0,0.0,0.0,0.0,0.0,0.0,28.9,91.75,827.45,157.0,0.15,0.0,1870.0,600.0,600.0,3070.0,0.2588190450983596,0.9659258262901833,0.9659258262894966,-0.2588190451009223,-0.560236538581368,0.8283326752207517,-0.0795485428747221,0.27517782837320115
14.5,-135.5,79.45,13.1,0.0,0.0,0.0,0.0,0.0,0.0,28.55,91.1,827.1,148.5,0.15,0.0,1687.5,812.5,525.0,3025.0,0.4999999999916984,0.8660254037892315,0.955572805786238,-0.2947551744105889,-0.5596426604489486,0.8287340300757673,-0.7480675320111867,0.3999991289176214
14.4,-122.5,63.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,91.3,826.9,137.0,0.15,0.0,1780.0,600.0,520.0,2900.0,0.7071067811863271,0.707106781186768,0.943883330308039,-0.3302790619561061,-0.5590484947849796,0.8291349591463676,-0.9425144545582509,-0.0221116877728314
14.4,-116.0,57.6,12.8,0.0,0.0,0.0,0.0,0.0,0.0,27.6,89.75,826.9,123.5,0.15,0.0,1640.0,610.0,600.0,2850.0,0.8660254037816438,0.5000000000048408,0.9308737486446859,-0.3653410243651679,-0.558454041894824,0.8295354622265007,-0.8293182549362247,-0.23666139336428604
14.5,-113.0,56.1,12.6,0.0,0.0,0.0,0.0,0.0,0.0,27.25,88.35,826.8,110.5,0.15,0.0,1740.0,640.0,540.0,2920.0,0.9659258262862556,0.25881904511301795,0.9165622558699735,-0.3998920243197471,-0.5578593020838507,0.8299355391104293,-0.5177826942789717,0.09718190589320902
14.6,-111.0,60.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,27.0,87.0,827.1,96.5,0.15,0.0,2130.0,500.0,500.0,3130.0,1.0,1.5934273427368317e-12,0.9009688679018414,-0.43388373911875777,-0.5572642756576235,0.8303351895926031,0.7766764881502718,0.8645514486106083
15.05,-111.0,92.45,12.55,7.5,0.0,0.0,7.5,7.5,7.5,26.9,85.15,827.55,82.5,0.15,400.0,1550.0,610.0,440.0,2600.0,0.9659258262908467,-0.2588190450958836,0.8841153935050685,-0.4672686282721941,-0.5566689629218531,0.830734413467691,0.730183859153167,0.8645514486106083
16.9,-112.0,74.3,13.1,92.0,0.0,0.0,92.0,92.0,92.0,26.55,78.35,828.1,68.5,0.15,8190.0,3540.0,520.0,450.0,4510.0,0.8660254037905132,-0.4999999999894785,0.8660254037842671,-0.5000000000002972,-0.5560733641823975,0.8311332105305808,-0.5769898687885426,0.8899956043668333
18.45,-115.0,43.5,13.0,339.5,0.0,0.0,339.5,339.5,339.5,26.4,70.6,828.3,54.5,0.15,20540.0,2330.0,770.0,490.0,3590.0,0.7071067811885805,-0.7071067811845145,0.8467241992273967,-0.532032076516749,-0.5554774797452617,0.8315315805763798,-0.8879758383376634,-0.9454353340247703
20.05,-121.5,24.5,12.9,415.5,257.5,194.0,609.5,607.5,676.5,26.75,63.4,828.1,41.5,0.15,24180.0,1580.0,960.0,500.0,3040.0,0.5000000000070607,-0.8660254037803622,0.8262387743163582,-0.563320058063089,-0.5548813099165973,0.8319295234004146,-0.6125601529754698,-0.8532122467168191
21.95,-134.5,25.05,12.4,488.5,259.5,225.5,714.5,712.5,739.5,27.4,54.85,827.7,29.5,0.15,30390.0,1420.0,1130.0,500.0,3050.0,0.2588190451154939,-0.9659258262855921,0.8045977797662646,-0.5938201855740486,-0.5542848550027027,0.8323270387982316,-0.9410314083429535,-0.5551007648016929
22.4,-161.5,22.2,12.3,496.0,324.5,302.5,799.5,796.5,802.0,27.8,52.7,827.0,21.0,0.15,4020.0,1780.0,1100.0,440.0,3320.0,4.1567714943313506e-12,-1.0,0.7818314824690481,-0.6234898018574566,-0.5536881153100227,0.8327241265655961,0.8366556385360561,0.9576638195442646
